brand,model_year,milage,transmission_num,price
13,2021,68749,10,97500
26,2010,92700,6,2500
33,2008,83000,5,10999
35,2015,54300,7,69500
27,2020,49810,8,32500
35,2020,7856,9,71200
13,2017,101387,6,13750
13,2008,140000,6,6500
26,2010,90000,6,16000
7,2014,119900,6,10000
33,2007,190640,5,9599
17,2005,109000,4,14900
38,2007,65750,6,27599
8,2016,70000,6,24000
3,2018,55564,8,28900
3,2016,96238,8,15499
26,2016,82975,6,22000
24,2017,9500,8,29994
14,2015,76296,6,8500
42,2017,39000,7,36000
13,2009,190321,6,5700
8,2008,111887,4,13490
52,2016,132200,5,20000
35,2017,59000,7,18000
13,2018,51000,6,42000
21,2008,82849,6,11800
4,2001,1025,6,14599
8,2010,85766,6,6800
38,2010,42600,7,33995
25,2013,63250,6,25000
38,2014,10900,6,84000
13,2016,134000,6,14500
35,2022,13000,9,130000
7,2021,11459,6,68420
13,2021,16800,10,35000
38,2008,75137,6,21999
42,2016,110000,6,17500
13,2020,48619,10,33000
4,2015,67250,6,27000
42,2019,70500,8,32500
8,2022,2100,8,81500
13,2018,162731,6,19780
35,2017,61000,7,61000
8,2016,74582,6,25495
13,2013,118000,6,15500
4,2014,79341,8,157500
24,2018,1750,5,89750
54,2009,169800,6,11500
49,2017,45000,6,15499
52,2009,82100,6,6500
42,2018,67800,7,36500
13,2018,41500,10,37000
5,2009,64000,6,65000
0,2013,20750,6,12500
26,2005,116500,5,18995
8,2006,170000,5,7000
4,2019,2437,6,84620
4,2022,23400,8,42500
8,2022,2894,10,63900
13,2019,119850,6,24000
8,2013,131000,6,17500
25,2007,130000,6,10299
8,2018,50850,6,59000
4,2020,59000,8,31700
9,2015,101000,6,7500
30,2014,160000,6,20800
0,2014,76500,6,10400
19,2011,202000,6,5750
25,2002,150000,6,16000
21,2000,103400,5,15000
42,2022,4700,8,123999
14,2007,170000,6,7500
0,2013,87130,6,16000
49,2009,107000,6,16500
35,2022,1750,9,54500
7,2023,29000,6,45950
37,2011,95450,6,21999
4,2012,132000,6,14900
21,2016,77925,6,27499
4,2017,27965,6,58000
43,2016,89500,6,26000
35,2008,165454,5,9500
4,2021,66500,8,64500
25,2018,74595,8,29995
54,2005,228000,5,3850
4,2018,39886,8,85500
13,2008,36000,6,13000
42,2007,126000,6,9650
35,2019,69001,7,61000
41,2001,64776,4,10500
8,2010,194500,4,8500
4,2006,86101,6,22500
42,2022,10900,6,65700
3,2021,35000,8,23999
13,2006,152000,5,9995
42,2014,23600,7,42000
13,2015,115000,6,17000
25,2020,2100,8,36791
4,2024,14000,8,129000
52,2007,152000,5,9200
42,2021,19000,8,128995
8,2018,61900,6,41900
35,2022,3415,6,57500
23,2011,185000,5,7000
35,2014,87500,7,24995
13,2020,52284,6,32500
35,2008,77000,7,25500
27,2006,117000,6,11800
20,2019,42750,8,27599
13,2014,73300,6,23000
8,2006,39000,6,12000
4,2021,10500,6,60000
26,2018,73101,8,36300
15,2020,16500,9,30000
3,2020,45843,7,17500
4,2013,170000,6,7750
35,2021,50000,9,71000
10,2010,19200,5,63900
16,2000,152270,5,9900
7,2021,16500,6,85000
13,2020,95000,10,36500
4,2012,70000,6,19900
26,2016,89983,8,53600
3,2019,16400,7,42800
16,2014,67686,6,16500
8,2022,4900,8,73500
13,2021,24500,6,60000
33,2018,72784,6,18955
13,2016,108130,6,17500
49,2013,116000,6,16000
13,2018,105000,6,20900
23,2020,37000,6,23999
14,2019,92150,9,38000
27,2019,39000,6,35000
42,2013,12758,7,18999
13,2020,17000,10,28000
38,2023,5182,7,69500
30,2012,54000,6,21373
42,2006,120000,6,29950
49,2016,41932,6,18500
35,2018,47800,7,70000
35,2018,53500,9,31000
4,2013,71400,8,30500
3,2012,125000,8,12000
26,2016,103866,8,19500
0,2013,73000,6,17500
13,2021,9990,6,42000
13,2020,69001,10,24000
26,2020,51850,8,42250
13,2019,37100,10,53800
21,2020,67500,8,34500
17,2006,152000,6,6500
26,2021,26600,6,39000
0,2015,136500,6,12500
4,2022,24500,8,48000
25,2016,73043,8,25995
53,2008,64500,6,5800
19,2014,119950,7,27350
38,2017,79876,6,32750
13,2009,120000,6,13500
26,2001,130000,6,5000
4,2020,19000,7,55000
38,2017,91877,5,18000
10,2019,10500,6,69000
35,2016,87250,7,20999
35,2019,19250,7,84500
13,2015,123500,6,15000
13,2013,94634,6,28995
42,2021,15509,8,98900
13,2022,19400,10,55000
8,2007,170000,6,7700
4,2017,75479,8,31000
16,2015,111000,6,13000
25,2019,55250,8,99900
49,2018,93000,6,16995
8,2022,6200,6,55600
19,2014,123000,5,18000
8,2019,48000,6,55000
13,2015,75000,6,32000
21,2017,49105,6,42850
4,2017,41000,8,68990
52,2015,94448,5,12995
8,2024,17470,8,175000
26,2012,149000,6,11600
42,2017,5856,7,35000
13,2017,75000,6,28000
25,2019,40000,8,48000
4,2022,3369,8,48999
35,2008,102000,7,12000
35,2021,3000,7,250000
35,2020,41500,9,32500
52,2016,125760,6,40000
38,2018,125519,7,89000
13,2016,19000,6,60000
52,2015,86000,5,18900
3,2016,51300,8,16500
52,2018,71000,8,14950
13,2011,184000,6,58000
25,2017,55403,6,68995
27,2018,64855,6,30000
10,2004,149460,4,4700
51,2022,568,6,50000
20,1997,50000,6,5000
8,2018,35900,6,52500
8,2003,149460,6,17900
35,2018,28690,7,35500
4,2021,25000,7,45000
26,2008,140500,5,19000
43,2017,55000,8,61000
52,2007,131000,6,16499
38,2008,110000,6,8900
35,2021,41500,8,63500
35,2018,62930,7,33885
35,2017,63160,7,15500
3,2016,49872,6,25500
5,2012,76500,6,16000
20,2013,112000,6,19600
25,2016,67000,8,19000
3,2018,54000,7,27500
4,2013,122000,6,7500
25,2011,160000,6,7500
38,2013,96621,5,18750
21,2022,1750,8,74500
35,2011,103000,7,15500
0,2023,5338,10,67800
8,2005,122600,4,6900
35,2015,9738,7,144940
3,2017,53000,8,25500
48,2014,165454,6,4500
26,2014,82975,6,21500
13,2019,45578,10,42000
38,2000,205000,6,6700
52,2019,35700,10,49995
35,2022,25000,7,65000
35,2020,6200,7,95000
35,2014,80581,7,26000
8,2019,6900,8,29999
4,2019,41200,8,35000
37,2008,105760,5,17500
5,2021,22039,8,112000
21,2016,72500,6,18000
54,2021,28100,6,44500
26,2016,97097,6,19500
42,2014,28220,7,62999
27,2016,87501,6,8995
8,2012,144000,6,12750
38,2012,152000,6,9999
33,2009,142215,6,12500
25,2020,29700,8,48000
21,2020,46873,8,47995
4,2019,72200,8,33000
42,2009,110000,6,7100
7,2019,67686,8,27950
52,2018,51400,6,46995
8,2022,3000,8,179900
42,2004,122945,5,18795
35,2015,67280,7,29000
26,2007,208864,6,7350
26,2008,89897,5,24000
8,2018,60000,6,32100
5,2022,18500,8,115000
13,2018,92000,6,24995
3,2023,15000,1,63500
30,2004,118000,5,7200
8,2021,22000,10,32900
43,2021,33500,8,44870
8,2017,55000,6,47500
3,2016,72922,7,21000
42,2003,177600,6,13000
35,2015,99200,6,42995
33,2012,77634,6,15999
26,2017,100000,6,31000
26,2017,33000,8,38000
25,2016,80000,8,10500
35,2002,196000,5,12995
8,2018,14280,6,87500
35,2016,15500,6,55900
35,2020,9985,8,67900
10,2021,17000,6,64995
26,2002,104000,6,2900
8,2021,23292,8,66400
26,2004,148564,6,10900
7,2021,53450,10,49999
35,2021,23950,7,39900
25,2017,53500,9,28900
8,2019,8984,6,16750
14,2014,117000,6,23999
42,2020,29000,7,73000
13,2017,31000,6,15999
7,2006,58816,6,6800
4,2018,59257,8,32000
14,2017,93000,10,29999
25,2019,38000,8,29000
19,2018,65852,7,33000
13,2018,83112,10,36000
38,2022,846,6,85000
8,2021,16500,8,41950
8,2004,160000,4,5000
8,2015,74600,8,33591
25,2015,96000,9,12000
4,2014,126500,8,17000
52,2014,124838,6,12500
3,2015,118000,6,10900
35,2021,24158,9,35500
15,2019,79500,8,18995
4,2021,36905,6,31000
26,2009,125750,6,12500
35,2012,91545,7,14999
13,2017,60000,6,41000
13,2022,6400,6,45000
3,2018,50000,8,32000
4,2013,110380,6,11500
14,2017,145000,6,27000
35,2007,133510,6,36000
8,2023,7300,8,79990
8,2015,94500,6,21500
35,2017,67000,7,32000
3,2016,85253,8,19995
3,2013,71280,8,5995
38,2011,170000,5,7000
3,2012,69600,6,15500
53,2001,228000,4,3850
42,2011,98000,6,4300
25,2016,144000,8,26000
20,2001,50000,5,10700
0,2017,32000,6,49000
21,2023,6000,6,48000
13,2019,49131,6,40999
35,2020,41000,7,146000
13,2008,190321,6,26500
4,2012,82963,6,15700
25,2020,12000,8,35000
42,2015,96000,6,14900
8,2007,122770,6,25999
4,2016,68000,8,20900
8,2017,51808,6,28900
3,2017,65800,8,59750
13,2018,60000,6,36000
4,2018,70000,10,23900
25,2016,26000,8,36000
3,2021,29850,8,66500
16,2019,53500,1,37300
33,2021,19200,6,41000
26,2016,116500,6,29999
13,2020,85000,10,53000
53,2014,75600,6,20599
13,2004,56000,5,27500
13,2018,53500,10,28000
3,2015,120000,7,27000
35,2016,86000,7,18500
42,2013,43000,7,55000
35,2021,7652,7,172900
21,2022,13000,8,40000
42,2015,26900,6,7495
8,2017,64800,6,30000
8,2016,69289,6,42800
42,2018,2750,7,32500
35,2018,52694,7,35000
21,2001,132000,6,6999
25,2016,40080,9,26000
53,2009,170000,6,5500
1,2023,2700,8,76000
7,2016,116500,8,35999
42,2014,73000,6,19950
42,2017,17000,8,87000
35,2016,67800,7,25500
52,2018,116500,6,35707
13,2016,39000,6,26500
13,2018,71500,6,67900
35,2015,90400,7,19996
42,2018,26100,6,37899
7,2016,144000,8,16750
3,2014,59419,6,37000
13,2020,35000,10,32500
13,2017,68750,6,54999
0,2013,633,6,33000
52,2013,65000,5,26000
13,2019,74500,6,37000
4,2022,39366,8,55329
26,2021,18000,6,86999
35,2021,12055,9,48000
14,1998,249083,6,5900
0,2002,130307,4,4500
13,2003,90400,6,10499
13,2012,208864,6,7000
31,2014,80500,8,17800
35,2014,37248,7,42950
26,2015,105000,6,19500
52,2022,16700,10,185500
18,2008,122000,6,11500
4,2015,96000,8,13800
8,2015,110000,6,24500
16,2008,183455,5,4500
4,2016,43000,7,34000
26,2016,39700,6,28500
5,2004,12500,6,279000
25,2020,25500,8,45000
21,2015,122000,6,11000
25,2019,2950,8,99750
3,2011,132314,6,31853
52,2015,125559,6,22550
13,2018,37000,10,40750
8,2019,57850,8,32999
35,2021,57800,8,42000
16,2011,49750,6,20995
43,2021,16200,8,39000
4,2011,98300,6,9995
27,2008,100000,6,17000
3,2012,111773,8,17100
4,2021,8237,8,71000
8,2003,40000,6,15000
10,2016,70000,8,19000
8,2021,7400,8,72999
3,2013,112500,6,11800
4,2013,76474,6,10500
35,2020,28755,9,46900
42,2016,29136,7,47500
8,2015,92728,6,21000
13,2016,98000,6,17999
35,2015,49899,6,16000
4,2014,98995,8,10000
13,2007,137333,6,16500
4,2019,26000,7,51499
25,2017,103000,8,15500
4,2019,40000,8,29995
16,2014,117200,6,15000
42,2015,60000,7,21000
32,2016,22655,6,54999
38,2011,37500,6,21500
35,2018,53500,9,32500
0,2008,141800,5,4900
4,2015,125575,6,12999
4,2018,26000,6,41000
0,2009,162000,6,4999
52,2004,174000,5,12000
26,2014,39748,6,17999
52,2013,103000,6,10800
42,2022,14700,7,77999
41,2013,56500,6,21400
21,2012,80000,5,16000
13,2017,80800,6,16500
4,2010,114323,6,31999
26,2020,49000,6,31900
33,2009,74000,6,2900
3,2017,65800,8,68750
16,2011,73000,5,18500
19,2009,115359,6,13000
5,2006,7400,6,85989
35,2021,6581,9,59950
4,2015,56006,7,45000
38,2013,115000,6,16000
13,2021,4753,10,36950
3,2021,4126,8,38900
14,2014,91700,6,25500
4,2008,122600,5,10000
3,2015,23300,7,60500
1,2017,102000,6,18000
42,2015,110000,6,30000
13,2015,67500,6,28000
42,2017,56778,7,23900
35,2013,104000,7,15900
35,2017,25500,7,50000
26,2020,10400,8,41000
3,2019,1750,7,107900
52,2008,138000,6,5990
3,2012,153000,8,8700
8,2006,120000,4,18900
33,2021,36000,6,46999
42,2018,76500,1,36500
8,1997,20200,4,209995
4,2018,74139,7,49999
42,2021,24500,7,129000
21,2008,118000,4,10700
14,2021,16919,10,41500
21,2003,130000,4,3950
8,2020,7000,6,41995
21,2005,170000,6,2800
35,2016,29000,7,36000
25,2017,70000,8,25000
19,2018,40989,7,36995
8,2008,119000,6,8300
25,2019,24500,8,54000
4,2018,21000,8,62000
13,2016,29719,6,24000
8,2006,141209,4,5900
42,2006,52744,6,37500
4,2018,35000,7,52000
13,2018,64517,10,38000
13,2009,122945,6,9000
42,2013,72839,7,22800
35,2018,56600,9,85500
26,2021,23436,8,44315
21,2012,119000,6,8300
3,2013,111000,6,10900
25,2015,92080,8,13250
8,2015,52000,8,99000
35,2019,50000,9,42000
26,2021,67800,6,49500
4,2008,98527,6,9250
52,2008,90000,5,14250
8,2010,82963,4,14500
4,2001,149460,6,7200
13,2021,34672,10,55000
27,2016,60251,6,16500
27,2017,65290,10,55000
38,2015,118500,6,11000
3,2020,27532,8,52500
4,2016,81000,6,26000
13,2010,163000,5,17000
42,2021,14269,8,63500
35,2016,67350,7,36300
35,2021,23350,9,39995
5,2016,16002,6,210000
13,2023,10500,10,94000
13,2011,68749,6,16750
52,2023,1025,10,69000
42,2015,30200,7,27499
35,2019,13400,7,32500
7,2013,71000,6,22000
25,2022,14586,8,50000
42,2005,64800,6,19500
3,2022,16754,7,53950
43,2020,102260,6,33500
13,2016,92000,6,18999
35,2013,67000,7,40000
4,2015,55250,7,62900
38,2017,119950,6,14000
33,2009,119000,5,10500
21,2020,23000,8,69000
13,2016,68575,6,28000
35,2011,94500,7,15999
42,2011,50000,6,65000
20,2019,61773,8,28900
41,2007,101453,5,12500
25,2012,62743,6,18950
35,2013,130000,7,21000
13,2021,5800,10,24000
7,2016,62500,8,34500
10,2020,53850,8,31900
8,2000,239000,6,2500
43,2018,45843,8,36800
42,2018,86101,7,72777
21,2023,300,6,93000
4,2022,18196,8,47000
35,2018,56778,9,29999
13,2018,235000,6,53500
42,2023,6200,7,95500
37,2012,83500,5,3995
18,2014,70000,6,14995
21,2020,19500,8,87500
8,2011,176691,6,22500
25,2023,13100,8,66000
35,2018,25250,9,49999
19,2013,63500,6,27000
35,2020,26000,9,29999
4,2001,25500,6,59400
3,2017,67800,7,27500
25,2019,7400,8,50000
38,2015,157272,5,10750
13,2016,102000,6,29000
27,2021,19700,8,33000
26,2009,183000,6,7000
13,2011,45000,6,17800
35,2008,249083,7,25099
8,2007,147589,6,16000
4,2019,40000,6,52500
38,2022,11400,8,53000
42,2019,1094,8,74500
12,2021,8583,8,48500
13,2021,23230,6,39990
25,2018,15500,8,22999
43,2015,198868,6,47000
7,2021,24115,8,53000
42,2006,87500,4,5000
8,2012,107818,6,30000
52,2016,157000,5,26000
43,2022,46000,6,77999
25,2020,18000,8,48500
7,2007,20200,6,47995
43,2016,106385,8,16700
38,2020,9728,9,63500
8,2011,140401,6,17700
25,2016,60100,8,18795
4,2020,25108,7,70000
13,2004,15889,5,8995
27,2015,50400,6,36800
20,2017,36700,8,21500
8,2014,65441,6,38900
30,2007,110022,6,12240
49,2022,7900,6,27890
35,2014,49279,6,16000
47,2008,161000,6,18500
16,2000,101000,6,18500
8,2012,123500,6,18900
13,2011,157000,6,8999
7,2013,168600,8,15500
35,2019,50000,9,36000
26,2010,156111,6,10000
13,2010,82975,5,29950
34,2022,6700,8,48500
25,2023,2250,8,64000
49,2005,120000,5,6500
3,2018,30450,6,35000
25,2021,22270,8,40000
26,2020,68000,8,35850
13,2003,170000,6,8500
35,2017,78500,6,24900
35,2020,24500,9,84645
42,2020,17000,7,124990
52,2017,83172,7,26750
42,2021,9142,8,82500
52,2011,101750,5,18500
54,2014,816,8,17900
5,2016,61160,8,41500
14,2016,93400,6,39900
25,2013,134000,6,13000
25,2022,6642,6,37950
25,2008,152000,6,13999
3,2015,169615,8,16500
35,2022,18815,7,69790
52,2006,104000,4,19500
53,2016,55018,6,19500
7,2012,143346,6,9975
13,2014,60109,6,14999
13,2004,48054,4,12500
25,2023,12088,8,124990
43,2022,24900,8,44900
3,2019,25250,7,75499
42,2023,15175,8,134000
21,2004,115000,5,15900
35,2018,34580,9,46995
13,2017,35900,6,46000
42,2007,22000,6,47995
52,2013,65000,6,21995
43,2019,26500,8,38000
13,2012,102000,6,17500
25,2018,56910,6,56900
19,2010,161894,6,13250
52,2003,107800,5,11000
13,2004,64000,6,11500
35,2016,53500,7,47500
13,2021,16113,10,110000
10,2021,31917,6,42500
30,2013,116500,6,21500
13,2018,92000,10,28890
13,2021,39000,10,67995
21,2022,1750,8,35900
4,2021,8700,6,34599
26,2021,17500,6,199995
26,2020,19000,6,44000
35,2021,17500,9,29998
52,2005,23700,6,47800
8,2019,19400,6,56000
19,2020,54320,8,19600
21,2021,46150,8,38000
35,2014,104733,7,17000
26,2015,92861,8,21000
27,2015,76500,6,20000
53,2016,76495,8,13000
4,2015,80000,8,17000
35,2018,84600,9,22000
14,2018,92800,10,34000
18,2007,145000,5,13900
4,2014,86300,6,15000
13,2019,92421,6,54500
19,2015,86000,6,19900
8,2021,8794,8,47000
35,2018,28124,9,55999
35,2020,50000,9,33000
25,2016,91000,9,24000
13,2014,139000,6,16975
8,2015,113000,6,12000
13,2020,61001,10,28495
26,2021,22000,10,165000
13,2020,3000,6,93999
13,2011,89148,6,25999
4,2015,57939,7,29500
8,2017,75151,6,19000
38,2015,116000,6,12000
7,2013,106000,6,20999
38,2007,133510,5,6500
26,2018,72393,6,49900
8,2019,55403,8,36995
43,2021,25420,8,44000
3,2014,117000,6,12449
7,2005,94155,4,7200
26,2014,102672,6,14000
42,2023,1500,8,78990
13,2023,9000,10,42000
13,2018,92000,10,32000
20,2011,110000,6,9500
4,2022,22700,8,101999
42,2023,1900,7,89900
21,2008,170000,4,5500
42,2017,10431,8,31500
35,2008,61001,7,275000
4,2018,25918,6,42500
4,2018,32500,6,144900
37,2021,15500,6,90000
3,2003,43000,5,9200
42,2022,1240,8,54599
33,2008,166200,6,8999
52,2007,122000,5,7999
52,2022,15000,6,72995
3,2015,29500,8,29800
3,2015,64000,8,17000
21,2016,72784,5,21500
13,2021,9472,10,81500
16,2016,72348,6,13000
13,2023,8332,10,35000
4,2016,49000,6,23500
4,2015,23700,6,61950
35,2018,78100,9,33000
53,2016,97726,6,16995
13,2017,63460,6,28500
42,2015,169000,8,7500
35,2021,11806,9,55000
42,2022,13800,8,76900
4,2022,1750,8,63900
13,2018,26000,10,31000
8,2013,119750,6,17500
38,2009,185963,6,8000
4,2010,89700,6,17500
13,2012,64776,6,22500
21,2010,15020,5,4500
3,2015,137273,8,21500
7,2009,98413,6,7000
52,2022,16000,6,34900
8,2011,163000,5,18500
42,2019,88750,6,46999
8,2007,110000,6,26999
13,2012,153000,4,14699
13,2013,29500,6,62500
4,2021,23430,8,53999
4,2020,13100,7,50000
35,2017,59400,7,24999
13,2011,120000,6,30000
5,2016,55400,6,59500
4,2015,30450,6,29000
42,2016,67210,6,35000
25,2012,125500,9,3950
49,2021,14900,6,59995
26,2016,71280,6,22000
15,2019,45000,6,29999
16,2006,162000,6,3990
30,2022,7800,6,41999
8,2006,148800,5,9950
21,2017,61300,6,34995
13,2019,53550,10,36994
21,2017,146700,9,10500
25,2019,25000,8,49000
35,2014,68364,7,21590
43,2006,170000,6,6000
30,2007,103748,6,9950
42,2018,37100,8,62425
23,2004,208321,6,5000
3,2019,52000,8,48000
52,2011,141485,5,17900
33,2007,101000,6,26900
25,2019,46000,8,50000
5,2017,71500,8,37300
3,2016,66000,7,29500
42,2017,6900,7,56750
0,2006,131000,6,11000
16,1999,70000,6,15500
3,2017,71280,8,16750
10,2006,25025,5,15000
52,2010,67000,8,28000
4,2022,2800,8,84000
4,2015,60000,8,35000
3,2012,110000,8,10300
42,2006,125000,6,12500
8,2007,162671,6,17500
8,2008,106000,6,8500
4,2003,77648,6,19000
3,2020,10900,8,46900
13,2021,12000,10,45900
52,1999,94500,4,11500
4,2021,17500,7,78000
42,2014,48900,8,29500
52,2006,179700,5,17500
4,2019,15500,7,44600
42,2021,13500,8,54900
13,2020,33705,10,40100
8,2019,49000,6,33000
3,2020,28886,6,44775
30,2010,82000,6,31300
8,2008,62500,6,19000
14,2017,96343,6,45000
10,2016,7751,8,21500
35,2021,9500,6,25500
13,2022,5856,6,104000
8,2007,69600,6,7500
52,2007,140000,6,23977
52,2006,199296,5,10700
42,2018,41500,6,37000
43,2021,16000,8,55000
35,2019,41500,9,65000
25,2019,85768,8,17200
8,2023,1150,10,60000
8,2008,170000,4,10000
25,2011,142215,6,16900
8,1998,38000,4,38000
42,2016,74500,6,10995
13,2013,74750,6,12000
3,2015,66150,8,19000
8,2019,23600,8,53000
0,2023,2121,10,50000
35,2015,4700,7,73897
26,2014,89500,6,19500
52,2005,177000,5,7800
13,2007,183692,5,25999
35,2017,52750,9,25950
42,2014,46000,7,104900
35,2015,137600,7,32324
53,2013,111564,6,11200
13,2016,117000,6,28500
4,2011,127858,6,11100
3,2016,76460,6,28000
42,2006,57800,6,47999
4,2019,41500,6,42500
7,2021,14269,10,64995
13,2017,89000,6,15500
4,2008,94100,6,16499
42,2021,21100,8,116999
7,2012,106000,6,15500
19,2016,71280,7,22000
4,2012,50000,6,23000
3,2019,41050,6,25980
3,2019,4279,8,29000
16,2011,153000,6,7500
1,2021,9100,8,62499
25,2014,123000,8,24000
3,2018,68750,8,17900
52,2015,87892,8,20000
35,2020,23400,9,44950
4,2023,10800,8,59000
8,2018,28000,10,37900
4,2017,29140,8,22000
38,2015,58000,8,74000
4,2023,600,8,68750
21,2014,86700,5,15000
8,2017,6483,6,56900
25,2020,4279,8,90000
26,2014,123500,8,15000
14,2014,76249,6,18000
13,2023,4000,10,69000
42,2003,104000,6,26500
35,2007,150000,7,17950
13,2021,24500,10,87000
26,2007,179700,6,15000
4,2022,19200,8,89999
13,2020,26000,10,124000
42,2018,62200,7,32750
8,2019,55000,8,44800
14,2013,170000,6,19290
6,2015,110000,6,11000
35,2017,16984,7,46999
7,2019,55403,6,41899
3,2012,20675,6,5000
20,2002,50000,6,47000
3,2008,138450,6,20000
2,2005,22770,6,65700
8,2021,12000,8,60500
27,2023,20500,10,54000
13,2022,44101,10,84999
53,2016,119000,6,11000
4,2015,67800,6,29950
52,2000,150000,4,18000
42,2011,60000,7,21500
35,2005,64500,7,21590
42,2020,8755,8,46900
52,2010,91843,4,10000
13,2015,49000,6,38000
13,2015,116226,6,8500
24,2007,57237,6,17950
42,2005,61773,6,40250
35,2020,52500,9,52500
8,2022,8400,8,91000
35,2018,48000,9,54000
27,2023,1798,10,68500
4,1996,51500,6,4700
8,2016,12000,6,36900
42,2020,45000,8,53999
21,2009,130000,6,13500
41,1997,199400,4,8400
3,2018,26000,8,42800
19,2021,27981,6,59950
37,2003,122000,4,5800
25,2017,52000,8,53000
20,2019,42780,6,37500
35,2014,126500,9,13715
19,2022,13777,7,46000
42,2014,50000,7,52000
26,2014,153818,6,13715
7,2017,71964,8,31750
4,2023,1120,8,87500
13,2018,75151,9,21900
35,2018,75151,7,55000
13,2018,59500,6,26900
52,2004,170000,4,6250
49,2016,126000,6,12500
19,2016,87000,7,20000
13,2012,52000,6,23000
26,2018,65900,6,41500
4,2013,123000,8,16800
13,2004,160000,6,3200
35,2010,56930,6,61995
42,2018,37000,7,32000
7,2010,192000,6,22500
49,2015,25000,6,29500
42,2015,74026,8,58000
7,2019,48613,10,39900
31,2007,165000,6,7000
8,2006,42000,6,45000
3,2011,125470,6,7000
37,2006,127500,5,8900
35,2019,23900,9,43999
4,2020,24300,6,60000
4,2007,102000,6,23599
13,2018,57000,10,45000
42,2014,40950,7,38500
52,2008,65750,6,11500
38,2018,112000,6,28300
35,2015,73043,7,28995
26,2017,81000,6,31900
3,2018,32000,8,27500
4,2003,132000,6,6500
4,2023,3400,8,80000
52,2022,10400,5,40000
3,2019,60000,7,28999
7,2020,47850,10,31380
8,2018,195361,6,36000
3,2015,54700,8,25900
35,2014,76500,7,20995
52,2022,13044,6,43000
8,2015,66500,6,21500
8,2021,23133,8,87500
42,2015,37200,6,62499
14,2019,46000,6,45750
35,2017,73091,7,46500
4,2020,22000,8,41000
3,2016,111300,6,17000
8,2003,152000,4,6900
4,2016,74850,8,19995
26,2010,162000,6,15999
7,2016,58000,8,73600
27,2022,17500,10,45770
25,2023,4100,8,108900
4,2021,10601,8,44900
35,2016,76500,7,81500
8,2010,119000,4,15500
35,2017,80300,9,79995
43,2018,39960,6,28000
7,2017,75000,6,18999
54,2020,5800,8,21990
7,2016,54800,7,32999
13,2021,16000,10,89999
38,2013,40000,7,40999
8,2005,152000,4,8700
35,2020,41500,9,65999
4,2021,28000,6,71999
35,2011,120000,7,15500
35,2018,51354,7,56740
35,2016,55621,7,32999
38,2023,4200,7,53950
4,2015,74030,6,37500
35,2016,39800,7,65900
15,2023,2300,8,54900
38,2000,153332,6,6000
52,2011,155000,5,15500
52,2007,134000,5,20000
7,2008,119000,6,12400
13,2014,55000,6,25999
13,2016,63500,6,42500
3,2020,33080,8,30500
13,2020,43000,10,98000
25,2020,65800,8,99000
4,2018,74600,6,45000
7,2012,106000,6,18500
19,2014,88977,7,19995
13,2016,82323,6,22500
13,2022,149000,6,7899
26,2012,122200,4,2900
0,2014,111650,6,9500
